ID,Difference
6018002779,6591.14
5624816775,-2794.10
2408295236,1421.32
6196039860,-7976.67
5668959522,-8002.16
7868589741,-5448.90
5042628178,-831.96
6961439709,5289.47
3292658088,-9564.66
4727826880,5111.28
8102629199,-8537.98
7813894344,-8023.08
3611152816,83.38
8015908751,-7328.61
7572258839,4778.06
9802350065,1884.03
0250366380,6914.37
8970983007,8602.88
3721613488,-97.12
2143810803,357.94
4591924936,-4615.53
6664444098,-4536.77
1785300061,-5033.68
8827773266,5264.08
8875068945,-751.28
8643397137,5850.91
6018002779,-2621.48
2806586426,6482.22
8209150939,-5685.32
7490748977,8996.25
6003304960,5693.17
5335364249,-8010.73
0109005594,9912.54
2352069104,7053.83
0736282292,4712.90
4902408253,-9947.79
7395498484,517.94
6595592898,-9546.04
9807764160,3663.94
3805879359,-3495.79
3350921818,-391.64
8448464471,-2624.19
4880151872,-9001.12
3385929429,-8028.61
7184014426,-999.66
1378325490,7487.94
8126261947,1376.57
5361959282,3248.92
4186437829,5095.93
4977562005,3823.99
6648611642,7332.53
9636711279,-3234.21
1753720465,8957.01
0001233980,8688.92
7100574604,4332.00
6828234097,-7258.63
0264545350,-4732.20
3610116413,1508.14
7582432136,225.55
1413225097,-3816.88
3180117194,-1896.15
8693108681,2434.78
2352069104,6918.15
5226847552,-1716.44
3174936518,-5229.39
3487853361,-9898.42
6366253426,-2227.30
8102629199,-6162.46
4520774059,-6325.38
7588870819,-5482.03
9696992652,-5161.40
0518965576,-1904.42
2293298218,3398.15
0735823711,-8363.31
2408295236,4171.15
8402343921,394.59
0215789363,-2556.82
7461395635,-6590.69
1714340557,-9616.61
2097766470,3689.52
8126343173,-4524.18
0736282292,-2483.47
4286040814,-8489.21
7307539336,-6191.55
8221217503,3181.91
1753720465,3233.53
7451391726,8155.29
2388324256,8519.14
4520774059,-8706.11
4090853976,5199.59
4529669517,-8616.61
0160656750,8137.38
3476890309,3089.01
2936060139,-9281.16
2786403895,8090.40
7958999007,3470.97
3487853361,1903.92
7318327633,1607.76
6892235918,9616.11
6878513347,9152.56
0160656750,3244.81
1736734782,3318.39
2224339313,-5292.39
0154434369,-3170.82
6551025815,3431.09
5181721075,4414.92
7304344150,-7056.70
8488835936,2752.28
3600473983,362.96
6648611642,277.89
9796939143,-6501.69
3813188048,-324.24
9794882718,3997.08
2542224873,-5005.89
1596861742,-8610.92
1981373765,-8301.34
5136931862,4898.41
3673478227,6732.85
8950942414,3767.73
6808795788,1429.78
0706885861,8088.61
0053203537,-7360.48
9760392136,2294.34
9833157369,-5614.62
7416945805,5050.06
5854642695,9435.24
6111264080,-9998.56
2441578527,-5028.74
9622051139,-9498.26
7582432136,4854.68
7307539336,-867.16
5635630621,8354.92
4923790256,8203.41
8645377100,-9292.36
9482629801,5034.11
0235019653,3313.01
3422078959,3375.13
6520240668,8342.93
2112381380,2738.28
6242996944,-2751.27
3174936518,-6306.76
5741144074,-9931.95
8640645616,1023.90
5731548003,-3647.58
5854642695,1303.59
8981795831,2552.61
5741144074,-8325.17
9562077665,-1133.46
2097766470,4227.32
6111264080,4222.92
6418442745,-2469.32
9136370983,5522.35
0771230429,7797.41
2253016957,9701.91
5354219413,5636.40
8677093097,5858.99
5580722976,-8600.20
3745398454,-3971.89
1378325490,-9648.55
7868589741,6990.74
6368401516,-4492.15
7098817253,9545.54
7381934201,2466.74
8693108681,-8119.01
0525723787,1830.67
7707675536,-5275.58
2030175964,1400.35
9383306413,5729.05
4869200973,-4029.65
3778176976,-6493.02
7769075782,4249.82
0735823711,7595.82
4105276013,-7939.15
0998209161,-6291.35
7534001211,974.17
5335364249,4060.09
2860491560,8820.78
4364383728,-7356.38
3912216975,1766.57
0301802750,6201.35
6745289460,-5530.34
2263940450,-6851.93
9328787737,-5276.21
8448464471,3717.55
0526293463,-260.35
8827773266,6865.37
1346634826,-5187.12
4799107504,9822.31
0301802750,-1292.53
9181190635,-6192.15
4591924936,9344.00
1146614398,8840.83
2786403895,5942.35
1082668167,-6260.35
3745398454,-904.89
8653698429,-7304.74
6196039860,5900.73
2422889882,-8198.93
9478317706,-1752.17
8107586759,8033.97
1510146713,1212.79
6069112602,2616.05
9718357892,-1475.28
1053982605,-1927.35
7395498484,-496.05
7572258839,-2141.96
9918520151,9668.62
9383306413,2974.03
5452201836,-9463.26
8448464471,-1810.22
9446647042,-6706.20
6994464533,-4706.55
5801301476,-7249.94
0669218289,-2340.72
0344909346,-6721.33
4660934199,-9935.68
4474379879,3655.43
5534953149,3892.85
2918676858,8525.04
0660530762,-4990.93
4572616355,-1290.85
1549327115,-64.44
2884704994,-1390.80
1790911005,-6262.04
0732359945,-4544.61
0264545350,6220.47
1378325490,-987.19
5482714197,1895.91
7588870819,-9114.99
8858817068,-5338.41
9653530091,-5275.65
0423209506,327.84
4537275327,-4704.72
0255669822,8238.87
6434977763,2972.57
0255669822,3374.69
4105276013,-3200.41
7534001211,134.93
0562250675,-9229.31
2635496402,989.37
8970983007,-8687.68
8950942414,3163.72
2651246730,-7841.79
0706074799,-4487.94
3043118208,7476.80
4195672066,2342.37
1712812663,-7533.85
7774342987,-4825.36
3422078959,-1437.46
7451245973,973.14
2936060139,1577.36
8643397137,-7710.00
2031034072,7488.39
4484385184,-1587.22
3635953722,70.19
4105276013,877.07
9636711279,-3173.88
9711055325,-5583.66
0779055970,475.09
3270937894,7442.87
6434977763,-2353.53
9696992652,8433.89
6595592898,-6837.60
0935462556,-6731.32
2458813636,-9976.92
4389505535,-8196.40
9978392127,-6344.84
0660530762,-955.88
8092952358,-80.66
9329444052,-2428.90
1278306972,-8272.32
2112381380,1858.53
6314719416,-2196.93
9622051139,3313.17
2385655529,3293.72
6648611642,-9335.72
4389505535,6573.68
7938683279,-519.33
9669480354,673.15
4364383728,1166.33
6892235918,-7485.49
3805879359,-3941.88
0536688623,9156.97
4182673179,7987.34
9839966136,8490.64
9760392136,1238.07
3670120949,771.17
2779214558,5712.63
9890834319,-5751.25
4719271248,-2980.11
3526451327,-982.28
1592617273,5723.52
8288434086,-2955.42
0185735176,5624.04
4691895527,7824.88
4381214162,7297.60
9636711279,9058.16
8536794104,-5376.10
7644306518,6666.75
8107586759,5414.52
2635496402,2505.92
7572258839,2469.70
4306339937,-2449.27
1968399729,9644.02
7582432136,-9511.38
7704417809,-4457.18
8102629199,6600.99
1424352568,-1186.85
9181190635,-9184.16
1424352568,6016.50
6484488235,-540.72
6961439709,3644.60
6909209281,-37.21
3876924485,7449.80
4060746398,8957.44
2867360668,8493.28
2124498683,9528.28
9390676841,7846.79
0467108538,-3963.97
4814016860,-1342.07
1575271049,-7041.37
5361959282,5268.74
8221217503,7730.79
7726389805,9398.15
1592617273,-8435.28
6419087425,-1685.20
9328787737,-5937.69
5068671653,-678.59
6673251587,420.21
3778176976,7989.77
0558967549,998.76
2352069104,1735.30
2629587379,-2648.42
9627058681,7186.79
3745398454,5722.31
3635953722,9547.26
1185070367,8257.73
9794882718,-2624.33
2581018701,5199.30
9383306413,1090.40
2112381380,3469.99
8402343921,6215.60
0185735176,8408.89
4389505535,-3818.57
3770824896,-1388.93
5759450635,7382.81
0109005594,5696.59
8950942414,-3616.69
8092460766,2655.42
1822324553,8711.05
5420522426,-8650.95
7416945805,-3252.11
9486205307,9884.91
1365341869,-2682.08
2918676858,-5711.75
3524126657,314.11
4389505535,-2723.62
7041552559,7843.47
6368401516,7602.37
3717989709,-6092.24
0551081005,64.01
7094668809,7884.60
7958999007,-6574.92
9121955605,7223.07
4869200973,71.44
1147078561,-961.21
2144193710,-6070.07
0053203537,4754.96
0735823711,2044.15
9796939143,4972.19
3876924485,6596.74
3721613488,9035.21
1147078561,-1528.59
0072753844,2750.90
2031034072,-2039.77
4474379879,4698.99
9446647042,2912.82
3292528862,-6726.80
0661681137,7407.10
2253016957,-1034.12
1822324553,-3869.49
9482629801,-4422.80
8934152768,545.38
2224339313,5743.47
3835790709,-4489.35
9141904021,6903.76
9718357892,908.45
0382193382,4413.45
2293298218,2745.01
5624816775,-3853.45
7813894344,2534.86
4009780188,396.24
0344909346,2313.04
5731548003,6992.33
9627058681,2132.40
4660934199,8986.03
7461395635,-6057.61
7307539336,-2654.61
0660530762,7896.26
7704417809,-5341.88
4658456878,-1423.99
6580851147,-7573.01
8436957424,7590.52
4445212826,4534.11
1573005383,2435.09
5020896924,3347.40
8107586759,-1393.04
3305512816,4417.00
2918676858,6739.89
2301069783,7498.07
2884704994,2709.66
7545285006,-7979.80
6111264080,-7477.75
9557246370,-1167.03
8209150939,-3219.59
3180117194,-7662.64
6808795788,-1403.11
0001233980,-4043.25
3611152816,4362.95
4576927015,7870.65
3635953722,-4094.14
1736734782,4706.05
4902408253,-5941.16
0577714476,1796.06
9256416523,3056.69
2918676858,371.17
4052559866,-1853.38
9181190635,-2076.15
1185555350,-9602.51
9141904021,6414.82
2918676858,4541.55
5960224507,3927.16
8354834987,1275.77
4954772071,7959.75
4727826880,2005.03
3484307460,-6114.85
2224339313,3643.73
5741144074,4481.16
1569566474,-2925.60
8448464471,2329.17
2458813636,3145.38
2486779900,-506.47
0263489600,-7543.27
3610116413,-3885.66
8414801949,176.08
5579408284,-521.69
3781094871,2343.84
0577714476,3148.99
0250366380,-2866.98
0304330371,-3895.28
4954772071,6966.64
7958999007,1658.96
6800018324,-3846.08
4810684211,-6169.89
0935462556,5766.14
0525723787,6732.53
6800018324,-5586.26
1378325490,4072.05
0001233980,1367.66
9141904021,-9433.27
2143810803,792.57
2492178856,2757.32
4595949711,-4525.98
2486779900,-6516.64
9446647042,8411.70
7707675536,7828.97
6595592898,-6161.11
3530031626,3280.38
9136370983,4732.44
3638134048,-2163.50
1474031033,-3759.50
0937578058,2490.60
7304344150,5678.17
7868589741,8455.26
5696564387,-7832.40
8970983007,-2098.08
8488835936,9988.32
1712812663,-3358.96
2991405521,2442.29
4923790256,4518.17
0467108538,1555.83
9833157369,7112.78
4606165102,-7159.78
8950942414,-7129.17
1365341869,-2138.41
0455312481,-439.23
0382193382,-4909.47
1772801237,-9350.64
9834875330,-4329.17
7938683279,-3897.54
8322482415,5744.98
2723214751,-4267.62
0779055970,-8258.06
7726389805,-8707.24
6069112602,-2618.50
8436957424,6496.41
6648611642,8359.94
9478317706,-8764.18
4954772071,1416.13
8092952358,-5217.29
9390676841,-1034.04
8221217503,5654.60
2824249448,59.24
7080944192,2311.08
6474350487,8887.00
8875068945,-8226.29
4288772216,-7429.83
8950942414,2248.11
4115665559,6852.94
1474031033,5305.56
2408295236,4834.79
0250366380,-8469.95
2352069104,-9418.54
4658456878,-9115.24
5854642695,-2846.34
6242996944,-3855.52
2253016957,-2583.18
5361959282,-673.17
0937578058,-7081.35
8523307655,7796.05
6003304960,-3798.05
4576927015,-8825.91
0456406842,-8907.05
4621869394,4405.51
0525723787,4940.98
0001233980,3222.18
7813894344,3904.36
9181190635,92.10
9718357892,4015.94
7644306518,-9267.27
5298692678,-8274.65
6018002779,5777.30
6484488235,-4391.05
0369300156,-9008.21
7704417809,1061.21
8523307655,-7422.42
0736282292,5345.83
0331725610,4736.31
1378325490,2308.45
7707675536,-4090.36
2097766470,-8899.02
7451245973,2874.49
4977562005,-2455.57
4814016860,-7508.05
1378325490,-7366.98
3805879359,3853.70
3600473983,2877.26
6196039860,6233.97
7938683279,-6941.35
1185070367,-1655.95
5149486324,-2042.37
2293298218,-1515.83
2248017459,-1666.31
9918520151,-392.91
5717534283,8937.95
0562250675,9081.14
1583022654,-4394.43
0185735176,-8798.83
4572616355,-3455.34
5149486324,-7169.30
4595949711,3012.08
6455446391,-4232.39
6580851147,-9058.87
0455312481,-5342.02
8126261947,8790.32
7760303375,-9760.78
3350921818,1122.20
1571256211,5509.18
3542868917,4493.44
3823383916,4365.74
4052559866,-3039.58
3610116413,8933.68
3422078959,-1618.78
6129235515,4516.33
8221217503,1656.40
4727826880,-2684.70
1753720465,-7437.45
9794882718,-1967.25
0109855476,1226.75
1365341869,4698.59
5298692678,-2622.01
4009780188,9963.67
8448464471,-8494.28
0154434369,-6506.56
0369300156,7353.24
8541384079,-3049.75
4105276013,-9439.17
2441578527,-6748.99
7036306139,6451.36
3043118208,3206.42
3670120949,8279.91
0160656750,3398.02
6419087425,1732.59
0745672043,-5655.40
0577714476,-4989.20
5579408284,-3469.99
6508306543,7546.99
0669218289,-9672.64
5393192224,-8811.88
5335364249,1553.98
0691825570,-5755.46
5020896924,7162.81
8369749626,6948.12
9640538685,-9299.13
6224411925,9537.69
9496080111,-7355.93
7607045766,3502.65
8102629199,6742.03
1413225097,-4733.55
0735823711,2537.39
8107586759,8917.88
3781094871,1035.93
8436957424,7788.24
6003304960,2441.93
0263489600,-7977.49
8354834987,-2913.49
1573005383,8723.64
9718357892,5504.32
8875068945,4776.00
2867360668,-3770.97
4572616355,2105.42
4389881792,-3818.38
5854642695,-3702.78
4688182690,-807.84
5149486324,8266.46
1285883358,-7440.39
0771230429,-9060.88
6314719416,-2262.99
3912216975,-1512.20
3835790709,2803.65
5149486324,6671.78
2486376689,-8623.38
6961439709,-1266.90
9599828561,-690.03
9796939143,1593.72
8126261947,-6420.56
1422323692,5277.35
5628827737,8073.17
9833157369,-7915.34
9718357892,852.00
4389881792,-5564.61
5628827737,-9491.96
7774342987,2609.13
9636711279,384.31
8126343173,-6456.41
5393192224,-2651.38
5323323620,-175.63
5589951976,-3342.93
9978392127,-4564.93
7490748977,-6110.37
2629587379,1839.09
1575271049,-6962.29
9383306413,988.15
6350057256,7951.40
6547030393,-119.19
2369423532,-1595.08
3193276509,7573.50
4529669517,2485.46
5907384431,-405.46
5367806651,-4643.31
3745398454,-1666.19
0255669822,1752.62
0779055970,-186.13
6242996944,-6306.13
9329444052,657.72
8934152768,-8969.03
6419087425,-3054.39
4267407276,7209.91
1728129274,6856.27
3526451327,2533.39
0732359945,-9603.81
1569566474,9168.09
6527264500,3894.95
4286040814,4052.98
2786403895,3641.36
5428803173,3598.80
7726389805,-7350.99
6242996944,9700.87
1480009564,-7521.00
2352069104,-3766.90
3270937894,833.35
3476890309,-4083.24
1542914570,8803.47
7958999007,1478.09
3530031626,-5825.35
4389505535,-1464.32
7704417809,-1216.20
5579408284,2064.67
2779214558,6120.78
3823383916,-581.68
0935462556,-3846.07
1823104207,3594.08
7545285006,670.65
3422078959,-3029.88
0706885861,-5175.46
5854642695,-4608.26
2629587379,-3278.82
2629587379,5621.91
3635953722,5100.52
4009780188,-2219.80
9335117407,-686.40
5741144074,9215.27
2991405521,-1970.60
9669480354,-7079.80
2031034072,-3142.15
0536688623,-627.68
5149486324,-6392.40
4112328385,-3203.49
3249661806,-9122.03
9640538685,-2593.97
8402343921,-8631.64
4810684211,-1304.15
4105276013,3951.79
5741144074,7529.28
7184014426,-1976.27
3350921818,9446.96
4195672066,5846.83
3270937894,5013.87
2936060139,-8819.76
7094668809,-5270.49
2542224873,-8751.36
1542914570,-117.36
9165786755,-2744.29
9105047265,-765.73
0691825570,-2176.12
9136370983,4770.05
0525723787,-4287.96
4880151872,6107.45
6350057256,1928.10
0160656750,6720.39
4288772216,9985.97
8126261947,6207.42
8322482415,-6554.05
1592617273,1888.77
8092952358,6517.16
5410144743,-2972.71
4267407276,-7274.39
6508306543,9293.56
1107966158,1975.58
3670120949,1214.62
9890834319,-2854.84
5696564387,-5614.63
9478317706,-6500.49
1790911005,-3819.58
4200935028,-3754.95
1146614398,7288.70
4286040814,-5064.26
4186437829,86.10
9760392136,2837.42
0185735176,-5598.20
3670120949,-3993.82
4688182690,9989.06
4216241989,2369.30
8040490352,-2313.80
5298692678,1692.35
3555419981,-3743.61
7461395635,8546.65
6018002779,-8887.22
9165786755,-8796.35
8827773266,-7948.85
3179486554,5269.72
4550162521,-3592.02
9446647042,-4435.18
1163708254,2595.26
1764785864,5547.55
4858567635,-7831.42
9978392127,2049.45
9711055325,-9147.15
5258116530,9238.91
6892235918,-3594.12
0301802750,7255.67
9718357892,-8657.52
8488835936,-1787.17
3174936518,8183.78
0735823711,-9825.05
6419087425,1994.17
4799107504,-5426.34
0706074799,9362.43
9839966136,-4250.24
5829204876,3494.92
0072753844,-7553.83
6455446391,-4918.15
7304344150,6453.84
0160656750,1702.09
2021047230,-8368.94
5361959282,-7276.08
3717989709,921.00
5226847552,977.94
6350057256,-3519.12
1082668167,-6434.63
0525723787,-7259.45
8875068945,9646.90
8107586759,-3787.57
2429498245,7137.29
5668959522,8295.74
4307005714,-3525.19
8934152768,-4198.36
6595592898,1523.02
5448408927,3681.57
8536794104,7675.97
5717534283,6975.77
3270937894,-567.57
4200935028,-2628.46
0526293463,-8066.93
1615152369,-5698.67
1712812663,-4968.45
9622051139,541.54
4537933645,2412.78
3476890309,2283.14
0669218289,-9467.70
7938683279,-8169.93
4954772071,2380.98
2806586426,1602.32
4814016860,-3029.03
5628679561,-8338.13
8354834987,-1926.07
8015908751,-2045.07
1998020339,1982.35
5628679561,5560.60
1920678284,3031.44
9873491790,-9450.47
3770824896,4288.86
3712167759,5187.84
8369749626,-136.11
1998020339,-9924.40
4195672066,-7499.40
8288434086,5544.13
4810684211,-8439.85
3813188048,-4896.68
5335364249,-9262.55
7236547214,-3047.26
3484307460,-1210.24
0736282292,8715.72
5759450635,2990.22
5020896924,7611.94
3654040196,-590.84
1480009564,-5695.95
5579408284,107.72
1968399729,3787.54
2723214751,1832.31
4381214162,7935.02
6527264500,6710.28
5741144074,4905.54
1053982605,-8598.58
3842179951,-7957.30
4389881792,4768.57
5624816775,-8560.51
9329444052,-1839.60
7534001211,2681.87
6635132263,-3654.08
2779214558,-483.12
4691895527,4427.51
6549331528,-5748.91
4520774059,-9369.27
1384977220,1033.66
3842179951,-3676.63
1920678284,2349.16
0369300156,-1600.73
2441578527,5586.82
3292528862,-8336.26
3842179951,3482.67
4389505535,-948.21
2293298218,571.49
8739103887,8312.44
1823104207,4854.13
9105047265,5425.15
5717534283,-9350.32
4112328385,3981.22
5668959522,2737.75
5624816775,-5921.32
6129235515,7377.08
4052559866,3959.26
2422889882,1206.99
3721613488,-2748.30
1714340557,8100.68
2492178856,6057.36
9711055325,8962.97
9045347359,-6124.99
0562250675,8548.68
0423209506,-1205.36
3842179951,-5845.80
2352069104,356.85
1549327115,-9883.30
7098817253,3488.75
5668959522,-7860.70
3781094871,-8832.06
5304234858,-8299.99
4621869394,9467.84
7075212537,-6018.74
2263940450,4110.73
9464095887,-2448.60
1822324553,5449.74
0456406842,-9793.80
1441516011,6813.71
1571256211,-9443.54
0264545350,6180.66
6073654270,6725.09
9136370983,-8253.64
7644306518,-6250.99
1053982605,3884.55
5265499973,3421.79
1728129274,-6772.38
8305068090,6788.38
5568888356,6453.88
8725765496,1978.45
0456406842,-7666.95
2263940450,942.35
4869200973,9542.65
1185555350,1735.43
9256416523,3374.83
2124498683,1439.18
3757995613,9803.09
3876924485,-4776.31
2441578527,1306.60
1424352568,-104.61
2301069783,-5767.16
9121955605,6357.41
9794882718,-9235.42
2441578527,5248.92
5420522426,-2563.70
5354219413,1057.58
1549327115,6855.29
5717534283,-1471.85
9711055325,-4942.19
6549331528,3205.04
3542868917,-7716.77
9918520151,7017.85
4090853976,-216.78
3770824896,1773.70
4688182690,3737.92
7707675536,-5013.69
6196039860,-342.03
7270806787,-7629.26
8785600708,-6162.54
3487853361,-5814.06
2723214751,-3507.81
5393192224,6397.48
5210069552,3904.17
3745398454,7749.96
3526451327,-5676.30
8355922401,8976.69
3745398454,-6285.37
2806586426,7330.10
6961439709,-9158.54
3717989709,7293.03
7270806787,-68.99
6420316172,-183.26
9973323629,8612.53
9640538685,9168.86
9165786755,1024.64
8725142988,7463.66
7098817253,9969.16
2824249448,2237.63
1712812663,4674.15
5020896924,-3141.27
4529669517,-3797.98
7094668809,3446.02
3712167759,7895.52
3670120949,9846.36
5635630621,-2974.26
2143810803,-7696.15
7176877662,3930.30
8523307655,1331.51
9335117407,-3438.85
3174936518,9918.08
1185555350,-1908.84
5181721075,2362.28
6508306543,2256.39
3670120949,3210.78
1968399729,-1828.34
5452201836,-7103.20
4606165102,3174.85
2936060139,9316.85
0304330371,791.42
0160656750,8845.16
2492178856,9163.76
7582793119,6716.97
4106491288,-1169.73
3555419981,-5825.85
7224775657,1377.83
0998209161,5435.37
2263940450,9233.59
5258116530,8719.99
2779214558,-2343.66
8015908751,-2289.04
1615152369,3285.58
3043118208,-1289.78
7291675340,-9525.79
7236547214,1112.90
5323323620,5796.75
6863848302,8275.75
5580722976,-1142.49
7395498484,-5876.18
6242996944,-9233.43
4115665559,-7983.60
4814016860,-5288.00
8827773266,2890.63
2486779900,-2969.80
7036306139,-3863.87
0235019653,5378.92
6018002779,7118.61
2492178856,8772.59
9385385437,1532.01
4858567635,-4172.90
6434977763,4526.08
9496001996,902.23
7726389805,-7656.21
3600473983,3481.72
1146614398,-7903.49
9807764160,-371.73
4381214162,818.01
7760303375,-1216.36
9379973291,8699.22
6314719416,-810.36
8523307655,-5158.65
0771230429,-2237.07
7958999007,1494.94
0779055970,2253.66
9328787737,-9619.30
4520774059,-1832.69
8102629199,6807.83
6018002779,8004.91
9627058681,7034.34
5731548003,6341.00
6994464533,-843.78
3543071684,5200.25
3842179951,-9528.62
5752268422,-3813.63
5149486324,-2020.72
7188098986,7371.04
8305068090,7021.32
1185070367,7075.12
2031034072,-4347.81
6828234097,-6382.56
1569566474,5433.45
9794882718,-7197.59
9839966136,-6897.01
5367806651,4377.70
1053982605,-5711.31
0551081005,5448.30
3712167759,3365.95
5410144743,-5023.56
4681035963,5064.38
6664444098,-6186.46
2492178856,2673.67
6018002779,-6320.43
6069112602,1919.38
6506299880,2996.01
2224339313,4990.90
7034893020,-8011.07
5335821173,9734.53
8656007953,-3548.10
6073654270,4144.71
5829204876,5600.22
3174936518,4986.26
3392202478,-9375.41
5482714197,-6609.00
0525723787,-8910.69
2408295236,-3688.93
6350057256,2248.21
8126261947,3174.17
2674748870,98.31
8523307655,-4363.51
3731423660,-1147.92
8523307655,640.88
6366253426,6949.41
8981795831,-5152.45
0998209161,-4862.64
1785300061,7224.78
8369749626,-5748.05
1753720465,5521.67
4381214162,4619.68
0706074799,2623.20
3654040196,9417.70
2786403895,6792.52
4105276013,2609.02
8154317181,6096.04
0235019653,1435.60
9141904021,-2226.36
6673251587,-4135.63
6419087425,-5940.63
0935462556,3502.88
2352069104,697.72
3385929429,-3413.38
1728129274,5317.02
2097766470,-4059.21
7236547214,4242.20
0109005594,8628.46
8656007953,9081.07
5210069552,6389.84
2458813636,2370.75
3270937894,-1340.84
8541384079,-5418.60
0264545350,4239.72
7416945805,-4692.47
5482714197,-4250.56
0154434369,8590.82
6860598757,-7309.86
9978392127,8210.02
8126261947,-4496.43
8322482415,4978.79
4484385184,-7153.38
4977562005,-3669.35
1474031033,3688.03
6673251587,8684.68
7381934201,-9026.10
1790911005,-1893.01
0998209161,-1267.39
3670120949,-2744.27
0736282292,8183.32
3805879359,662.32
4186437829,1173.53
3757995613,-1306.02
9890834319,-3343.33
4799107504,-8036.17
6420316172,-3908.24
0779055970,-669.87
3813188048,-1885.50
6580851147,-6072.68
9978392127,9607.59
6418442745,8834.82
7938683279,-4658.40
8369749626,-6681.72
5323323620,-8748.79
5149486324,-8284.78
3805879359,-7327.54
6909209281,9409.69
2860491560,6639.38
0250366380,9295.09
8436957424,-4666.15
8845699269,-9956.45
6242996944,-5786.45
9622051139,-7393.22
4060746398,-6910.71
0732359945,-7303.97
9383306413,3437.90
2301069783,7223.21
0001233980,7964.64
1573005383,4994.41
3650217365,5423.98
9760392136,-8562.59
8369749626,337.38
1920678284,9991.66
9640538685,-7164.59
0518965576,1523.58
7490748977,-7514.79
6185668391,5990.11
9328787737,-9688.38
0577714476,-4513.04
1384977220,-6528.14
8970983007,8540.31
9669480354,744.14
7553066594,1340.46
2492178856,-7139.53
9486205307,7439.37
3781094871,-4397.64
4866037685,959.94
5149486324,4317.11
6420316172,-6443.76
1378325490,480.85
7304344150,-4011.77
2486376689,-6462.49
9599828561,6635.43
4719271248,641.42
3717989709,-1048.72
2824249448,5749.39
2486779900,3702.07
4694856823,3509.07
4537933645,-4863.16
9873491790,6550.71
4060746398,2868.33
5482714197,-9141.74
9198870897,-3971.02
5624816775,-5905.51
4546614467,-133.10
1785300061,-9501.90
0706074799,-5488.02
8981795831,96.09
4115665559,-148.76
1764785864,6277.69
0536688623,1648.46
1549327115,-9471.61
1615152369,-8844.66
9711055325,-4571.34
0661681137,2804.76
3543071684,-5802.42
5696564387,-9000.66
3524126657,5689.91
3654040196,-5442.99
1185070367,7363.37
0001233980,8186.68
7034893020,9416.88
0771230429,6326.56
6508306543,7559.04
3611152816,-2931.52
3526451327,-2136.39
6419087425,-1654.52
2385655529,-6391.10
8934152768,-5759.61
9833157369,4046.75
1185555350,-8196.65
3600473983,-7662.31
7291675340,6976.14
0536688623,-2640.63
2429498245,-7102.97
5087068992,2767.86
7236547214,9588.90
6800018324,-7617.92
4681274231,-1197.16
7451391726,-1251.21
6527264500,-9053.88
5335821173,1108.96
5149486324,-6740.90
2422889882,-8915.73
1764785864,3651.81
7381934201,8616.45
0669218289,-4255.41
6474350487,4094.88
3350921818,4599.61
4591924936,-1033.75
0669218289,-6747.17
1082668167,2735.80
3876924485,5733.21
7774342987,-1522.77
9254936016,-2666.52
4195672066,-2178.19
0562250675,8096.51
0706885861,5200.63
9335117407,9246.88
0467108538,-9592.98
5731548003,900.93
8369749626,9048.56
0109855476,9301.06
0525723787,1339.08
5428803173,-4975.81
0706885861,1215.48
6314719416,-4850.65
0526293463,-4794.90
4688182690,672.53
9136370983,-4818.93
4858567635,-4328.07
8934152768,-7130.51
5258116530,-1081.31
8725142988,8598.33
9636711279,2218.09
5068671653,5378.67
8040490352,5400.59
5136931862,1562.68
1278306972,-8264.02
3611152816,-3944.41
3670120949,-9498.04
8092460766,2472.29
6508306543,-701.83
3476890309,-3401.10
3584092722,1589.51
0235019653,-1524.27
0331725610,4286.83
4719271248,7527.37
6828234097,-1722.38
3392202478,4062.81
9165786755,1311.43
0732359945,5353.16
3745398454,3491.83
9653530091,-8174.94
1549327115,9069.59
6508306543,1732.00
4115665559,-1256.51
2991405521,-3688.49
5579408284,-5026.90
4529669517,7603.22
4307005714,177.88
9290591655,-3031.81
9918520151,-1771.33
7395498484,4024.28
6506299880,-1380.76
7588870819,-7062.79
4977562005,7830.13
8436957424,-7405.56
2030175964,-8439.46
0456406842,-4793.97
8515709202,3273.09
8436957424,8476.94
4550162521,5077.71
2263940450,5652.33
1714340557,9490.38
3757995613,-3824.93
9141904021,3327.39
0456406842,4592.67
6580851147,-7662.73
9973323629,-6049.20
2408295236,-332.14
3555419981,-4347.69
5136931862,3179.38
4688182690,8913.00
8102629199,-227.19
1424352568,-5547.22
8970983007,7196.17
5298692678,-6602.63
8934152768,7927.92
1764785864,-8584.39
4474379879,-1258.81
9464095887,4427.96
8402343921,2034.49
3745398454,-5287.55
3292658088,-392.67
7588870819,3024.69
9696992652,-4024.57
1441516011,-9184.41
0215789363,-7949.44
0526293463,-2140.74
1712812663,-1704.27
6111264080,6935.66
3524126657,-4287.48
1107966158,-4348.86
6860598757,2493.11
3526451327,3441.76
3292528862,7972.01
2492178856,-9897.21
3350921818,-28.84
8126261947,-4384.21
3476890309,-7994.58
1981373765,1280.68
0467108538,-1227.91
2097766470,1384.72
1728129274,5317.09
3555419981,4763.25
6419087425,1876.38
7774342987,1520.12
2143810803,8735.83
3292528862,-5607.27
6419087425,7139.41
1346634826,872.85
1424352568,-6881.32
4606165102,4757.46
5668959522,2774.08
2486779900,-7487.73
2369423532,8646.16
7451391726,346.60
1571256211,-7210.67
6520240668,3194.96
8536794104,-9017.41
2867360668,1584.33
8785600708,6248.71
8693108681,-8743.53
